# Fused Silica Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/glass/soda-lime/fused-silica-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Fused Silica Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/glass/soda-lime/fused-silica-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,energy_density,2,J/cm²,0.1,20,,"Fluence range for contaminant ablation without exceeding fused silica damage threshold (~12-15 J/cm² at 1064 nm, ns pulses). Recommended 2 J/cm² for safe cleaning of organics/metals. Source: Ablation threshold studies in Journal of Laser Applications (2017) and SPIE proceedings on optical material cleaning."
Machine,Settings,spot_size,250,μm,0.1,500,,Smaller spots (50-200 μm) for fine detail/precision on fused silica surfaces; larger (200-500 μm) for broad area prep. Recommended 200 μm for balanced resolution and efficiency at 1064 nm (high reflectivity ~4% for silica). Source: Equipment specifications from Coherent and Trumpf laser systems manuals.
Machine,Settings,pass_count,2,passes,1,10,,Single pass for light contamination; multi-pass (2-3) for heavy layers to build fluence gradually without damage. Recommended 2 passes for fused silica industrial cleaning. Source: Industry practice in case studies from Surface and Coatings Technology (2022) on iterative laser processing.
Machine,Settings,overlap_ratio,60,%,10,90,,Ensures uniform coverage; 50-70% typical for even energy distribution on transparent/low-absorbing fused silica. Recommended 60% to minimize gaps while avoiding overexposure. Source: Process optimization studies in Lasers in Manufacturing and Materials Processing (2020).
Property,material_characteristics,electricalResistivity,10000000000000000,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,density,2.203,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,oxidationResistance,0,g/m²/s,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,73,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,hardness,5.5,GPa,,,ai_research,Material property: hardness
Property,material_characteristics,compressiveStrength,1100,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,tensileStrength,48,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,50,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,corrosionResistance,0.999,dimensionless,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,laserDamageThreshold,40,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.03,dimensionless,0.01,0.1,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,10,m⁻¹,1,100,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,15,J/cm²,5,25,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,2,MW/m,1,3,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.04,dimensionless,0.03,0.05,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1800,K,1700,2000,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,0.01,Pa,0.001,1,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1986,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.035,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalExpansion,5.5e-7,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,thermalConductivity,1.38,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,specificHeat,740,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserAbsorption,0.1,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,8.4e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,9.2,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Semiconductor Manufacturing,,,,,Industry application
Application,Industries,Application 3,Medical Device,,,,,Industry application
Application,Industries,Application 4,Solar Energy,,,,,Industry application
Application,Industries,Application 5,Cultural Heritage,,,,,Industry application
Application,Industries,Application 6,Research Laboratory,,,,,Industry application
Application,Industries,Application 7,Automotive,,,,,Industry application
Application,Industries,Application 8,Marine,,,,,Industry application
Application,Industries,Application 9,Telecommunications,,,,,Industry application
Application,Industries,Application 10,Defense and Security,,,,,Industry application
